entry_time,exit_time,side,entry_price,exit_price,bars,pnl
2022-08-01 20:00:00+00:00,2022-08-04 08:00:00+00:00,long,23257.6,22872.3,15,-143.72265108318243
2022-08-19 12:00:00+00:00,2022-08-19 20:00:00+00:00,long,21431.1,20824.9,2,-123.28053939723759
2022-09-07 04:00:00+00:00,2022-09-07 08:00:00+00:00,long,18791.5,18729.5,1,-5.163711968503776
2022-09-07 12:00:00+00:00,2022-09-09 00:00:00+00:00,long,18863.3,19936.0,9,227.5125428155734
2022-09-11 12:00:00+00:00,2022-09-13 12:00:00+00:00,long,21633.9,20823.9,12,-1264.3073063635675
2022-10-25 20:00:00+00:00,2022-11-02 16:00:00+00:00,long,20068.3,20241.1,47,-4913.677694716738
2022-11-02 20:00:00+00:00,2022-11-07 04:00:00+00:00,long,20140.1,20628.1,26,2317.0634935775743
2022-11-21 16:00:00+00:00,2022-11-21 20:00:00+00:00,long,15712.8,15773.0,1,19.31562523035973
2022-12-14 00:00:00+00:00,2022-12-15 12:00:00+00:00,long,17782.4,17424.0,9,-1231.0055565938383
2022-12-15 16:00:00+00:00,2022-12-16 08:00:00+00:00,long,17435.1,17018.6,4,-405.2813273772481
2023-01-07 04:00:00+00:00,2023-01-12 00:00:00+00:00,long,16939.8,18217.2,29,29383.215740916392
2023-01-12 04:00:00+00:00,2023-01-13 20:00:00+00:00,long,18129.3,19924.2,10,57338.08061395983
2023-01-14 00:00:00+00:00,2023-01-25 00:00:00+00:00,long,20996.3,22641.0,66,11784.86346146831
2023-01-25 20:00:00+00:00,2023-01-30 16:00:00+00:00,long,23060.6,22783.7,29,-4427.009355036396
2023-01-31 12:00:00+00:00,2023-01-31 20:00:00+00:00,long,23113.9,23119.4,2,-19.580368644470582
2023-02-16 00:00:00+00:00,2023-02-16 20:00:00+00:00,long,24741.0,23526.6,5,-22263.67045600337
2023-02-17 00:00:00+00:00,2023-02-21 20:00:00+00:00,long,23839.1,24443.4,29,1595.354288748349
2023-02-23 00:00:00+00:00,2023-02-23 08:00:00+00:00,long,24444.3,23767.6,2,-1926.886717586749
2023-02-27 12:00:00+00:00,2023-02-27 16:00:00+00:00,long,23546.5,23262.5,1,-1054.6104092688765
2023-03-01 04:00:00+00:00,2023-03-01 16:00:00+00:00,long,23709.6,23342.9,3,-1315.3612294346385
2023-03-14 16:00:00+00:00,2023-03-22 16:00:00+00:00,long,25065.5,26654.1,48,10013.413574123202
2023-03-23 12:00:00+00:00,2023-03-24 08:00:00+00:00,long,28574.5,27558.4,5,-1922.3707494321861
2023-04-11 00:00:00+00:00,2023-04-17 00:00:00+00:00,long,30105.8,29966.5,36,-4017.5940937857376
2023-04-18 08:00:00+00:00,2023-04-19 08:00:00+00:00,long,30369.7,29299.9,6,-12928.195781202929
2023-04-28 16:00:00+00:00,2023-04-29 20:00:00+00:00,long,29317.6,29212.7,7,-231.311108918424
2023-05-08 16:00:00+00:00,2023-05-09 04:00:00+00:00,long,27329.1,27649.3,3,413.55580326479685
2023-05-30 04:00:00+00:00,2023-05-31 04:00:00+00:00,long,27721.0,27150.4,6,-1270.8405054105388
2023-06-05 20:00:00+00:00,2023-06-06 04:00:00+00:00,long,25714.7,25706.4,2,-2.3273219560214784
2023-06-20 20:00:00+00:00,2023-06-28 16:00:00+00:00,long,28290.6,30080.4,47,26773.014214964394
2023-06-29 04:00:00+00:00,2023-06-30 12:00:00+00:00,long,30333.9,30052.0,8,-8190.769479195616
2023-07-12 08:00:00+00:00,2023-07-14 16:00:00+00:00,long,30765.3,30099.9,14,-8527.70929268765
2023-08-17 04:00:00+00:00,2023-08-17 08:00:00+00:00,long,28613.0,28540.0,1,-73.15837808040669
2023-09-11 16:00:00+00:00,2023-09-11 20:00:00+00:00,long,25008.3,25150.4,1,26.821642085385974
2023-09-16 16:00:00+00:00,2023-09-21 08:00:00+00:00,long,26524.2,26722.7,28,-891.090703274589
2023-09-29 00:00:00+00:00,2023-10-03 12:00:00+00:00,long,26944.6,27332.0,27,-7377.0992904154555
2023-10-03 16:00:00+00:00,2023-10-03 20:00:00+00:00,long,27263.8,27412.0,1,1544.0417156138283
2023-10-04 08:00:00+00:00,2023-10-09 08:00:00+00:00,long,27559.9,27455.9,30,-177.6563197751093
2023-10-16 16:00:00+00:00,2023-10-24 00:00:00+00:00,long,28457.9,34071.1,44,80166.3027937546
2023-10-24 04:00:00+00:00,2023-11-03 08:00:00+00:00,long,34025.9,34265.5,61,-5436.667484594946
2023-11-03 12:00:00+00:00,2023-11-04 16:00:00+00:00,long,34759.5,34721.2,7,-214.73419788177125
2023-11-09 08:00:00+00:00,2023-11-13 20:00:00+00:00,long,36816.9,36486.2,27,-7598.819781327533
2023-11-14 20:00:00+00:00,2023-11-15 00:00:00+00:00,long,35559.0,35408.4,1,-65.72727688125451
2023-11-15 16:00:00+00:00,2023-11-16 12:00:00+00:00,long,37527.4,36423.1,5,-10916.605066647084
2023-12-01 16:00:00+00:00,2023-12-05 20:00:00+00:00,long,38750.1,44081.7,25,96596.22333723269
2023-12-06 00:00:00+00:00,2023-12-11 00:00:00+00:00,long,43757.7,42312.8,30,-26455.820750538143
2023-12-13 20:00:00+00:00,2023-12-14 12:00:00+00:00,long,42875.0,42454.1,4,-2353.6728839904245
2023-12-18 20:00:00+00:00,2023-12-19 16:00:00+00:00,long,42671.7,42379.0,5,-2518.6066631547
2023-12-20 04:00:00+00:00,2023-12-24 16:00:00+00:00,long,42950.0,43645.3,27,6467.28446974227
2024-01-02 12:00:00+00:00,2024-01-03 08:00:00+00:00,long,45215.0,43728.9,5,-16200.2472979663
2024-01-13 00:00:00+00:00,2024-01-14 12:00:00+00:00,long,42625.6,42908.4,9,215.6575992530561
2024-01-30 12:00:00+00:00,2024-02-01 00:00:00+00:00,long,43355.5,41998.0,9,-4776.886987169943
2024-02-01 12:00:00+00:00,2024-02-03 12:00:00+00:00,long,42500.1,43097.4,12,560.8267424518126
2024-02-08 16:00:00+00:00,2024-02-14 08:00:00+00:00,long,45260.1,51601.2,34,88929.92148969742
2024-02-14 12:00:00+00:00,2024-02-17 12:00:00+00:00,long,51616.4,51013.4,18,-8376.749000158045
2024-02-17 20:00:00+00:00,2024-02-20 00:00:00+00:00,long,51679.4,51608.9,13,-281.4060966683319
2024-02-20 04:00:00+00:00,2024-02-21 08:00:00+00:00,long,51869.2,50988.1,7,-10250.9419220204
2024-02-27 04:00:00+00:00,2024-03-04 12:00:00+00:00,long,56100.0,66505.4,38,79383.59317004989
2024-03-04 16:00:00+00:00,2024-03-05 16:00:00+00:00,long,67483.2,61510.2,6,-8633.452329829743
2024-03-06 04:00:00+00:00,2024-03-06 12:00:00+00:00,long,66759.4,66541.3,2,-132.43948677141452
2024-03-07 12:00:00+00:00,2024-03-11 00:00:00+00:00,long,67317.1,68657.4,21,5380.06116524135
2024-03-11 04:00:00+00:00,2024-03-13 16:00:00+00:00,long,71223.8,73399.9,15,6379.016718598723
2024-03-20 20:00:00+00:00,2024-03-21 00:00:00+00:00,long,67876.4,66707.8,1,-152.24921122851083
2024-03-21 08:00:00+00:00,2024-03-21 12:00:00+00:00,long,67082.3,66601.6,1,-66.76937333785463
2024-03-26 08:00:00+00:00,2024-04-01 04:00:00+00:00,long,70734.2,69637.0,35,-31159.1369576524
2024-04-07 00:00:00+00:00,2024-04-09 16:00:00+00:00,long,69402.1,69049.7,16,-13789.67131580651
2024-04-10 20:00:00+00:00,2024-04-11 12:00:00+00:00,long,70681.7,70045.9,4,-5675.448035414505
2024-05-16 04:00:00+00:00,2024-05-23 12:00:00+00:00,long,66100.0,68103.0,44,2110.9188350507175
2024-05-25 08:00:00+00:00,2024-05-26 04:00:00+00:00,long,69112.5,69359.2,5,613.674083539634
2024-06-04 20:00:00+00:00,2024-06-07 16:00:00+00:00,long,70580.0,69287.2,17,-7429.498834069411
2024-06-10 12:00:00+00:00,2024-06-11 00:00:00+00:00,long,70090.9,68472.3,3,-8032.000150688458
2024-06-12 12:00:00+00:00,2024-06-12 16:00:00+00:00,long,69738.0,67523.2,1,-6519.315791383444
2024-07-16 00:00:00+00:00,2024-07-23 04:00:00+00:00,long,64725.1,66550.0,43,-10465.266671357967
2024-07-24 12:00:00+00:00,2024-07-24 16:00:00+00:00,long,66155.7,65631.8,1,-1567.5882540165912
2024-07-25 20:00:00+00:00,2024-07-29 16:00:00+00:00,long,65773.0,67276.6,23,5222.405256202037
2024-08-24 16:00:00+00:00,2024-08-27 08:00:00+00:00,long,64170.0,62392.5,16,-5286.528372330533
2024-09-19 00:00:00+00:00,2024-09-26 00:00:00+00:00,long,62086.5,63482.9,42,-4750.389870817773
2024-09-26 04:00:00+00:00,2024-09-30 00:00:00+00:00,long,63823.4,64539.9,23,14036.712875724537
2024-10-07 12:00:00+00:00,2024-10-08 04:00:00+00:00,long,63620.0,62291.4,4,-7126.094799384184
2024-10-08 12:00:00+00:00,2024-10-09 04:00:00+00:00,long,62259.9,62243.0,4,-159.7720720798825
2024-10-14 00:00:00+00:00,2024-10-21 12:00:00+00:00,long,64281.6,67354.3,45,33076.18109209754
2024-10-24 20:00:00+00:00,2024-10-25 04:00:00+00:00,long,68173.8,67503.6,2,-8734.504412343143
2024-10-25 12:00:00+00:00,2024-10-25 16:00:00+00:00,long,67660.6,66825.8,1,-3076.309502762684
2024-10-29 04:00:00+00:00,2024-10-31 16:00:00+00:00,long,71004.2,70128.1,15,-3397.9024257127894
2024-11-01 12:00:00+00:00,2024-11-03 00:00:00+00:00,long,69381.0,68367.5,9,-3020.9575605069986
2024-11-05 12:00:00+00:00,2024-11-11 00:00:00+00:00,long,69615.3,81662.4,33,87545.9454609527
2024-11-11 04:00:00+00:00,2024-11-17 20:00:00+00:00,long,81147.9,89899.9,40,77443.9259104461
2024-11-18 04:00:00+00:00,2024-11-18 12:00:00+00:00,long,91795.9,92407.8,2,-7731.503370444698
2024-11-21 08:00:00+00:00,2024-11-24 12:00:00+00:00,long,98014.0,95986.4,19,-10980.0506069439
2024-11-24 20:00:00+00:00,2024-11-25 12:00:00+00:00,long,97960.4,96040.4,4,-5863.553007486393
2024-11-27 12:00:00+00:00,2024-11-28 16:00:00+00:00,long,95610.5,95196.3,7,-1147.8256737931515
2024-12-16 04:00:00+00:00,2024-12-18 04:00:00+00:00,long,104949.9,104200.1,12,-20329.373087187298
2024-12-18 12:00:00+00:00,2024-12-18 16:00:00+00:00,long,104395.1,102782.1,1,-4037.6801917988923
2025-01-05 12:00:00+00:00,2025-01-07 12:00:00+00:00,long,97986.6,97915.3,12,-4653.812106978265
2025-01-16 04:00:00+00:00,2025-01-19 20:00:00+00:00,long,99756.5,101311.5,22,5171.780137178546
2025-01-20 04:00:00+00:00,2025-01-20 16:00:00+00:00,long,107178.8,103674.2,3,-6024.564597674238
2025-01-21 16:00:00+00:00,2025-01-22 08:00:00+00:00,long,106989.9,105083.9,4,-2814.366766887193
2025-01-27 08:00:00+00:00,2025-01-29 16:00:00+00:00,long,98700.0,103550.5,14,3837.1214319860446
2025-03-25 12:00:00+00:00,2025-03-26 16:00:00+00:00,long,87723.0,86525.3,7,-5956.860756411974
2025-03-27 00:00:00+00:00,2025-03-27 08:00:00+00:00,long,87631.1,86900.7,2,-811.0610799729475
2025-04-07 00:00:00+00:00,2025-04-07 04:00:00+00:00,long,77669.6,75084.1,1,-263.3351976039121
2025-04-15 00:00:00+00:00,2025-04-20 08:00:00+00:00,long,85351.9,84084.6,32,-3188.533140866726
2025-04-20 20:00:00+00:00,2025-04-25 08:00:00+00:00,long,85138.8,94602.3,27,62195.26625383546
2025-04-25 12:00:00+00:00,2025-04-30 12:00:00+00:00,long,94999.8,93948.4,30,-14614.325233414711
2025-05-01 08:00:00+00:00,2025-05-04 04:00:00+00:00,long,96129.9,95842.1,17,-8446.74460988649
2025-05-06 20:00:00+00:00,2025-05-15 00:00:00+00:00,long,96798.9,102706.1,49,77568.86488290632
2025-05-15 16:00:00+00:00,2025-05-17 00:00:00+00:00,long,103107.0,103464.7,8,1098.0926432727138
2025-05-20 04:00:00+00:00,2025-05-23 20:00:00+00:00,long,104980.1,107271.5,22,7420.8146204605
2025-05-24 08:00:00+00:00,2025-05-24 20:00:00+00:00,long,109152.2,107698.9,3,-14608.841167124105
2025-05-25 20:00:00+00:00,2025-05-27 00:00:00+00:00,long,108955.9,108844.9,7,-335.69614091550466
2025-06-03 00:00:00+00:00,2025-06-03 04:00:00+00:00,long,105448.8,105134.4,1,-1382.779656683153
2025-06-03 12:00:00+00:00,2025-06-04 16:00:00+00:00,long,106556.1,104870.4,7,-18812.451921751606
2025-06-10 08:00:00+00:00,2025-06-12 08:00:00+00:00,long,109498.1,106862.9,12,-28890.779584515316
2025-06-12 16:00:00+00:00,2025-06-12 20:00:00+00:00,long,106749.6,105609.5,1,-4452.714230021695
2025-06-16 12:00:00+00:00,2025-06-16 20:00:00+00:00,long,107374.9,106750.1,2,-9167.961449245107
2025-06-17 00:00:00+00:00,2025-06-17 04:00:00+00:00,long,107553.3,106711.1,1,-767.7497552904533
2025-06-26 08:00:00+00:00,2025-06-28 12:00:00+00:00,long,107272.8,107407.6,13,278.6733788357815
2025-07-10 16:00:00+00:00,2025-07-15 00:00:00+00:00,long,113246.1,117209.2,26,93525.17360776168
2025-07-15 12:00:00+00:00,2025-07-18 20:00:00+00:00,long,116393.0,117896.4,20,4514.559319810593
2025-07-19 00:00:00+00:00,2025-07-19 12:00:00+00:00,long,118295.2,118025.6,3,-1062.0376667346573
2025-08-10 04:00:00+00:00,2025-08-14 12:00:00+00:00,long,117770.0,118185.9,26,27864.586608071113
2025-09-12 00:00:00+00:00,2025-09-17 12:00:00+00:00,long,115138.3,115825.1,33,-7142.081134866108
2025-09-18 00:00:00+00:00,2025-09-18 20:00:00+00:00,long,117531.2,117017.1,5,-9561.985204947414
2025-10-01 16:00:00+00:00,2025-10-07 12:00:00+00:00,long,117374.1,121788.3,35,103101.58885043848
2025-10-08 08:00:00+00:00,2025-10-09 08:00:00+00:00,long,122825.7,122672.9,6,-913.9774808941875
2025-10-27 20:00:00+00:00,2025-10-29 12:00:00+00:00,long,114064.1,111460.6,10,-5351.515955867013
2026-01-04 08:00:00+00:00,2026-01-07 08:00:00+00:00,long,91262.7,92041.9,18,1609.495864418568
2026-01-14 04:00:00+00:00,2026-01-18 12:00:00+00:00,long,95166.6,95067.8,26,-13494.066682804027
2026-03-15 04:00:00+00:00,2026-03-18 12:00:00+00:00,long,71420.8,71436.4,20,-795.6966104597086
2026-04-08 04:00:00+00:00,2026-04-12 12:00:00+00:00,long,71612.0,70856.2,26,-3224.8798729353584
2026-04-13 12:00:00+00:00,2026-04-19 04:00:00+00:00,long,71823.6,75205.6,34,39805.00459902943
2026-04-19 12:00:00+00:00,2026-04-19 16:00:00+00:00,long,75807.6,74917.9,1,-19518.75311547448
2026-04-20 12:00:00+00:00,2026-04-21 16:00:00+00:00,long,75668.1,74988.6,7,-4028.580646409071
2026-05-03 20:00:00+00:00,2026-05-08 00:00:00+00:00,long,78529.0,79540.0,25,-6784.786649414338
2026-05-08 08:00:00+00:00,2026-05-11 00:00:00+00:00,long,80181.9,80693.4,16,-13850.14848366566
2026-05-11 04:00:00+00:00,2026-05-12 08:00:00+00:00,long,80708.9,80742.7,7,-2618.518526098691
2026-05-14 16:00:00+00:00,2026-05-15 04:00:00+00:00,long,81373.7,80782.8,3,-12648.571512775728
2026-05-28 00:00:00+00:00,2026-05-28 20:00:00+00:00,long,73224.5,73591.4,5,1101.5766813110095
2026-06-24 20:00:00+00:00,2026-06-25 00:00:00+00:00,long,61051.2,60853.9,1,-51.277174158371054
2026-07-07 12:00:00+00:00,2026-07-08 00:00:00+00:00,long,63910.0,62741.0,3,-4980.374821740668
2026-07-15 08:00:00+00:00,2026-07-17 04:00:00+00:00,long,64707.5,62792.9,11,-14972.801283604465
2026-07-17 16:00:00+00:00,2026-07-23 12:00:00+00:00,long,64121.4,64940.4,35,5989.274146685493
2026-07-24 04:00:00+00:00,2026-07-24 08:00:00+00:00,long,65470.0,65045.7,1,-1186.3441413464025
2026-07-26 20:00:00+00:00,2026-07-27 12:00:00+00:00,long,65375.1,64517.1,4,-2857.0942651667865
2026-07-30 20:00:00+00:00,2026-07-31 00:00:00+00:00,long,64750.0,64344.0,1,-1072.033237149939
