,V4,V4.1.2,V4.2.2,V7.1,V7.1.2,V7.1.3,BTC
2022-06-05 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08848641894427312,-0.06810196215639919,-0.06490653747854924,-0.08034638584699672,-0.5630606624644602
2022-06-05 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08848641894427312,-0.06827626018464672,-0.06508151044242905,-0.08047460351801583,-0.5619230388900993
2022-06-06 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08848152491928774,-0.06799034006879334,-0.06479448315585146,-0.08025933700980137,-0.5637665724772685
2022-06-06 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08848152491928774,-0.07098077275932246,-0.0668079554644293,-0.08173478847459836,-0.5444400981389936
2022-06-06 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08847663086513691,-0.07100916959552472,-0.0668079554644293,-0.08172985819639456,-0.5438144051730952
2022-06-06 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08847663086513691,-0.07100916959552472,-0.0668079554644293,-0.08172985819639456,-0.542150266072652
2022-06-06 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08847173679048725,-0.07100916959552472,-0.0668079554644293,-0.08172492789754005,-0.5401404644246146
2022-06-06 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08847173679048725,-0.07100916959552472,-0.0668079554644293,-0.08172492789754005,-0.5410578557429133
2022-06-07 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0884668426866716,-0.07100916959552472,-0.0668079554644293,-0.08171999756930393,-0.5425994815353483
2022-06-07 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0884668426866716,-0.07100916959552472,-0.0668079554644293,-0.08171999756930393,-0.5690521466227602
2022-06-07 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08846194855470957,-0.07100916959552472,-0.0668079554644293,-0.08171506721271315,-0.5687385708939301
2022-06-07 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08846194855470957,-0.07100916959552472,-0.0668079554644293,-0.08171506721271315,-0.5696792980804206
2022-06-07 16:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08845705440020912,-0.07100916959552472,-0.0668079554644293,-0.08171013683341699,-0.564261001184587
2022-06-07 20:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08845705440020912,-0.07100916959552472,-0.0668079554644293,-0.08171013683341699,-0.5471310154398854
2022-06-08 00:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0884521602162025,-0.07100916959552472,-0.0668079554644293,-0.08170520642439638,-0.5461450750087727
2022-06-08 04:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.0884521602162025,-0.07100916959552472,-0.0668079554644293,-0.08170520642439638,-0.5623649618939857
2022-06-08 08:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08844726600523856,-0.07100916959552472,-0.0668079554644293,-0.08170027598821894,-0.5544613950357024
2022-06-08 12:00:00+00:00,-0.12312982860826971,-0.11765554446719695,-0.08844726600523856,-0.07100916959552472,-0.0668079554644293,-0.08170027598821894,-0.5566301722857978
